step,reward_mean,kl,mean_length,eval_reward_mean,eval_mean_length
52,0.5,0.004925133194774389,144.0,,
53,1.0,0.0008597705163992941,109.5,,
54,-0.25,-0.001702060573734343,216.0,,
55,1.0,-0.0012029719073325396,174.0,,
56,-0.5,0.0017948481254279613,128.5,,
57,-0.5,0.004074572119861841,160.5,,
58,1.0,-0.0008985157473944128,435.5,,
59,1.0,0.0026391376741230488,144.0,,
60,-0.25,-0.0017898414516821504,86.5,,
61,-0.5,-0.0038249287754297256,145.5,,
62,-0.5,-0.0019915341399610043,176.0,,
63,-1.5,-0.003567609004676342,436.0,,
64,1.0,-0.0026704457122832537,132.5,0.32649539877300615,233.35199386503066
65,-0.5,0.0042767650447785854,150.5,,
66,1.0,-0.0029381979256868362,170.5,,
67,-0.5,0.010953618213534355,141.0,,
68,-0.5,0.003128038253635168,216.5,,
69,1.0,0.006741327699273825,238.5,,
70,0.5,0.0030170974787324667,426.5,,
71,9.0,0.0008716090815141797,197.0,,
72,1.0,0.00672979885712266,146.5,,
73,-0.5,-0.0033789495937526226,198.5,,
74,-2.5,-0.004821248818188906,768.0,,
75,1.0,-0.0004948042333126068,117.0,,
76,-1.5,0.0058223530650138855,442.5,,
77,-0.5,0.0038697950076311827,131.0,,
78,1.0,-0.0015824224101379514,184.0,,
79,-0.5,0.0019783610478043556,100.5,,
80,-0.5,-0.001606234349310398,99.0,,
81,-0.75,0.01237026322633028,498.5,,
82,-0.5,0.002342740772292018,167.5,,
83,-0.5,0.002582242712378502,108.5,,
84,-1.0,-0.0035750833339989185,193.0,,
85,-0.25,-0.009514848701655865,111.0,,
86,0.5,0.006655426695942879,213.0,,
87,1.0,0.005314831621944904,167.0,,
88,-1.5,-0.0018119756132364273,488.0,,
89,1.0,-0.001084345392882824,169.0,,
90,0.25,-0.001674302271567285,129.0,,
91,1.0,0.015699055045843124,142.0,,
92,-0.5,-0.002616163808852434,131.0,,
93,-0.5,-0.0032728356309235096,57.0,,
94,-1.5,0.0022600742522627115,589.0,,
95,1.0,-0.003931568469852209,181.0,,
96,1.0,-0.0003135849838145077,129.0,,
97,-0.25,0.006069686263799667,145.5,,
98,1.0,-0.006986323278397322,187.5,,
99,-2.5,0.00026803588843904436,765.0,,
100,-0.5,0.002039148937910795,177.5,,
101,-0.75,-0.005545038729906082,501.0,,
102,1.0,-0.00019737822003662586,162.0,,
103,0.25,0.008420715108513832,113.5,,
104,0.25,-3.879396172123961e-05,165.0,,
105,-0.5,-0.002730768406763673,647.5,,
106,1.0,-0.0006122176419012249,136.5,,
107,-0.25,0.0018107376527041197,183.5,,
108,-0.5,0.0003456822596490383,236.5,,
109,0.25,0.002595276338979602,157.5,,
110,-1.5,0.0012326074065640569,534.0,,
111,1.0,0.0035594215150922537,135.0,,
112,0.25,0.0041005597449839115,87.0,,
113,-0.25,-0.002132229506969452,126.0,,
114,1.0,0.00149878254160285,290.0,,
115,3.5,0.004824556410312653,142.0,,
116,-0.5,0.04537041485309601,268.0,,
117,-2.0,-0.004890847951173782,467.0,,
118,1.0,-0.0015143143245950341,235.0,,
119,-0.5,0.0009072485845535994,348.5,,
120,-0.5,-0.0019073514267802238,252.0,,
121,-1.0,-0.000840671535115689,115.5,,
122,-0.5,-0.0036471395287662745,768.0,,
123,1.0,0.0021970185916870832,215.0,,
124,1.0,0.009460648521780968,125.5,,
125,0.25,-0.003744953777641058,251.0,,
126,1.0,0.015915753319859505,159.0,,
127,5.5,0.002566307783126831,224.0,,
128,-2.0,0.033037200570106506,768.0,0.598159509202454,247.61426380368098
129,-1.0,0.000532961159478873,175.5,,
130,-1.0,-0.0022564586251974106,535.5,,
131,1.0,0.0007487207185477018,485.5,,
132,9.0,0.003934504929929972,164.0,,
133,-0.5,0.01886902190744877,102.5,,
134,2.0,-0.004411855712532997,305.5,,
135,1.0,0.011059894226491451,122.0,,
136,-0.5,0.002783806761726737,85.5,,
137,1.0,-0.0007998148794285953,173.0,,
138,0.25,0.005732012912631035,333.5,,
139,-0.5,-0.0004359478480182588,177.0,,
140,3.25,-0.004685606807470322,453.0,,
141,2.75,0.004923016298562288,156.0,,
142,-1.5,-0.007062960881739855,464.0,,
143,-0.75,0.0009344631107524037,441.0,,
144,-0.5,-0.0023136138916015625,138.0,,
145,1.0,-0.006519518326967955,259.5,,
146,2.75,0.0012197659816592932,295.0,,
147,-1.5,0.006802151910960674,375.0,,
148,1.0,0.0019517949549481273,190.5,,
149,0.25,0.005421816371381283,379.5,,
150,0.25,-0.0022595145273953676,186.5,,
151,1.0,0.003300858661532402,184.0,,
152,-1.25,0.003162332344800234,423.0,,
153,-2.5,0.0005922993877902627,768.0,,
154,-0.25,-0.004410439636558294,93.0,,
155,0.25,0.011139900423586369,362.0,,
156,2.0,0.003073202446103096,213.0,,
157,0.5,-0.009131606668233871,90.5,,
158,1.0,0.0021774545311927795,296.0,,
159,-0.5,-0.0011511847842484713,91.0,,
160,0.25,-0.0022640018723905087,277.5,,
161,0.0,0.01002606563270092,111.0,,
162,-0.5,0.05248226225376129,123.0,,
163,-1.5,0.003597298637032509,133.5,,
164,1.0,0.008265134878456593,256.5,,
165,0.25,0.002975285518914461,265.0,,
166,-0.5,-0.002908724592998624,181.5,,
167,1.0,0.011865295469760895,191.5,,
168,-2.0,-0.00195951946079731,482.0,,
169,2.75,0.004333474673330784,211.0,,
170,-1.5,0.026092128828167915,95.5,,
171,1.0,0.07983504235744476,153.0,,
172,3.5,-0.004893328063189983,213.5,,
173,-0.5,0.05713735520839691,118.0,,
174,9.5,-0.0074729109182953835,264.0,,
175,-1.5,0.022823337465524673,768.0,,
176,2.625,0.011378927156329155,460.5,,
177,-0.5,0.015778126195073128,193.5,,
178,-0.25,0.0030225561931729317,212.0,,
179,4.0,-0.00260985572822392,191.0,,
180,3.75,0.02232411317527294,530.5,,
181,-0.5,0.01911013200879097,768.0,,
182,-0.5,0.004508258309215307,133.5,,
183,-0.25,-0.008197912946343422,145.0,,
184,1.5,-0.006941407918930054,294.5,,
185,-1.0,0.0096024414524436,100.0,,
186,3.75,-0.008314762264490128,143.0,,
187,2.0,0.03269891440868378,545.5,,
188,-0.5,0.007437149528414011,284.0,,
189,1.0,0.01353664230555296,173.0,,
190,-1.5,-0.004370810929685831,90.0,,
191,-0.5,0.06417348980903625,279.5,,
192,3.0,0.005467583891004324,266.5,1.9351993865030674,262.2016871165644
193,-1.5,0.007841263897716999,768.0,,
194,1.0,0.010496078059077263,277.0,,
195,3.0,-0.006399760488420725,270.0,,
196,1.0,0.019987845793366432,203.5,,
197,2.5,-0.0030888174660503864,227.0,,
198,1.0,0.026928575709462166,225.0,,
199,5.5,0.003927256446331739,114.5,,
200,4.75,0.0841485783457756,535.5,,
201,3.0,0.0038798998575657606,206.0,,
202,1.5,0.005572652444243431,145.0,,
203,10.0,0.028293967247009277,141.5,,
204,7.25,0.0611695796251297,137.5,,
205,2.0,0.06621339172124863,248.0,,
206,4.5,0.014182722195982933,293.0,,
207,7.5,0.03984809294342995,187.0,,
208,-0.5,0.09471645951271057,509.5,,
209,-0.75,0.00027313645114190876,443.5,,
210,0.0,-0.0009530959068797529,97.0,,
211,10.0,-0.01918533258140087,111.0,,
212,0.0,0.03962385281920433,586.5,,
213,5.0,0.006882017944008112,340.0,,
214,2.5,0.0007546396809630096,213.5,,
215,4.75,0.04296432062983513,508.0,,
216,2.0,0.021163124591112137,467.5,,
217,3.0,0.015417595393955708,318.5,,
218,-1.5,0.01228962279856205,137.0,,
219,5.25,0.004528950899839401,143.5,,
220,5.25,0.055530935525894165,238.0,,
221,3.0,0.052432600408792496,295.0,,
222,0.0,0.018980199471116066,88.5,,
223,-0.5,0.06735086441040039,768.0,,
224,-0.5,0.0025012358091771603,165.0,,
225,0.0,-0.003009461099281907,601.0,,
226,10.0,0.010612092912197113,110.0,,
227,4.5,0.07456515729427338,139.0,,
228,2.5,0.044474463909864426,276.0,,
229,7.25,0.027696015313267708,287.0,,
230,10.0,0.027769075706601143,255.0,,
231,7.25,0.06432563066482544,142.0,,
232,6.5,0.04056689143180847,261.5,,
233,2.5,0.03285079076886177,195.0,,
234,2.5,0.05186063051223755,189.0,,
235,2.5,0.059974122792482376,438.0,,
236,6.0,0.02138684317469597,135.0,,
237,-0.75,0.06850871443748474,215.0,,
238,4.5,0.017557969316840172,155.0,,
239,-0.5,0.04023582488298416,644.0,,
240,0.5,0.011117753572762012,394.5,,
241,7.25,0.015939444303512573,161.0,,
242,5.0,0.054021645337343216,178.0,,
243,7.25,0.03628091141581535,307.5,,
244,1.0,0.02012736350297928,436.0,,
245,3.0,0.023140236735343933,255.5,,
246,4.5,0.056912850588560104,158.0,,
247,5.25,0.06024935469031334,455.5,,
248,2.0,0.012214336544275284,474.5,,
249,4.5,0.006515261251479387,114.0,,
250,4.75,0.046075787395238876,169.0,,
251,3.0,0.04245339334011078,217.0,,
252,3.75,0.03632237762212753,168.5,,
253,7.25,0.03233061358332634,138.5,,
254,10.0,0.04179239645600319,208.0,,
255,4.5,0.0411512590944767,132.5,,
256,7.25,0.12376932054758072,182.0,5.161234662576687,262.23926380368096
257,0.5,0.0718960165977478,243.0,,
258,10.0,0.024332886561751366,233.5,,
259,1.0,0.017521487548947334,238.5,,
260,10.0,0.00662009883671999,109.5,,
261,4.5,0.0445069745182991,205.5,,
262,2.0,0.00442548980936408,482.5,,
263,4.0,0.016827920451760292,230.5,,
264,6.0,0.10432231426239014,165.0,,
265,4.5,0.05162864178419113,244.0,,
266,0.0,0.041911616921424866,83.5,,
267,2.5,0.004436767194420099,204.5,,
268,5.75,0.028875170275568962,203.5,,
269,4.75,0.062273431569337845,476.0,,
270,1.25,0.03639921918511391,448.5,,
271,4.5,0.016375262290239334,165.5,,
272,1.0,0.11311947554349899,159.0,,
273,4.5,-0.008143155835568905,294.5,,
274,10.0,0.08014033734798431,130.5,,
275,3.0,0.05194143205881119,213.5,,
276,5.25,0.028200387954711914,187.5,,
277,10.0,0.07146424055099487,105.5,,
278,1.0,0.07329964637756348,218.5,,
279,3.0,-0.0004032580472994596,139.0,,
280,7.25,0.10940013080835342,120.5,,
281,10.0,0.06464345008134842,152.0,,
282,10.0,0.04843387007713318,189.5,,
283,-0.75,0.06135169416666031,137.0,,
284,3.5,0.030290737748146057,165.0,,
285,5.25,0.021538827568292618,385.0,,
286,3.0,0.02934405207633972,373.5,,
287,2.75,0.018141455948352814,373.5,,
288,10.0,0.022593453526496887,170.0,,
289,10.0,0.051781028509140015,155.5,,
290,5.75,0.09586893767118454,162.5,,
291,4.5,0.09140519797801971,134.5,,
292,2.0,0.04383636638522148,478.5,,
293,7.25,0.015784773975610733,207.0,,
294,4.75,0.08357231318950653,487.0,,
295,3.75,0.019153596833348274,276.5,,
296,-1.5,0.06414416432380676,389.5,,
297,3.0,0.016045497730374336,240.5,,
298,2.0,0.016273751854896545,540.0,,
299,-2.5,0.01845034770667553,540.0,,
300,10.0,0.00474170595407486,257.5,,
301,2.5,0.04152796417474747,148.5,,
302,-1.5,0.026735082268714905,90.5,,
303,6.5,0.030875012278556824,124.0,,
304,4.5,0.06743021309375763,188.0,,
305,1.5,0.16072341799736023,226.5,,
306,-0.75,0.03037370555102825,513.5,,
307,6.5,0.003085547825321555,188.5,,
308,-0.5,0.03992389142513275,768.0,,
309,4.5,0.021043360233306885,223.0,,
310,10.0,0.01606162078678608,220.5,,
311,-1.25,0.05773988738656044,439.5,,
312,10.0,0.015018731355667114,111.0,,
313,4.75,0.07777699083089828,493.0,,
314,10.0,0.02401858940720558,208.0,,
315,1.0,0.07326669991016388,135.0,,
316,-2.5,-0.0005855136550962925,347.5,,
317,5.75,0.008638794533908367,122.5,,
318,5.875,0.09979426860809326,128.0,,
319,4.75,0.17975687980651855,209.0,,
320,-0.5,0.05059075355529785,768.0,5.081096625766871,292.8665644171779
321,4.75,0.014372679404914379,268.0,,
322,6.0,0.04371047019958496,346.5,,
323,-0.5,0.01494310237467289,768.0,,
324,0.75,0.03421786054968834,527.5,,
325,10.0,0.015713371336460114,231.5,,
326,10.0,0.04348384588956833,184.5,,
327,4.5,0.05466679483652115,338.5,,
328,10.0,0.02446761727333069,196.0,,
329,10.0,0.11121922731399536,161.5,,
330,4.5,0.16724498569965363,116.5,,
331,2.25,0.06950554996728897,159.0,,
332,1.25,0.16754931211471558,87.5,,
333,7.25,0.0999525859951973,259.5,,
334,3.0,0.10091540962457657,105.5,,
335,2.5,0.06909241527318954,278.0,,
336,-0.75,0.05726589635014534,358.0,,
337,9.5,0.018162861466407776,299.0,,
338,5.0,0.01966584101319313,399.5,,
339,4.5,0.028939148411154747,196.5,,
340,10.0,0.07423688471317291,230.0,,
341,5.5,0.07421699166297913,272.5,,
342,-1.5,0.02544320560991764,768.0,,
343,1.0,0.004080863203853369,111.5,,
344,2.0,0.017914365977048874,480.0,,
345,0.0,0.04715513810515404,79.0,,
346,1.0,-0.015691250562667847,253.5,,
347,5.75,0.011515051126480103,240.5,,
348,5.5,0.03136716037988663,222.0,,
349,4.5,0.029418645426630974,190.0,,
350,10.0,0.043990544974803925,234.0,,
351,0.0,0.06808140873908997,178.0,,
352,-0.5,0.09058675915002823,768.0,,
353,-0.75,0.013255586847662926,390.5,,
354,7.25,0.023126499727368355,291.5,,
355,7.25,0.049655430018901825,272.0,,
356,4.75,0.07798372954130173,140.5,,
357,10.0,0.09462521970272064,222.5,,
358,10.0,0.0656055137515068,281.0,,
359,2.75,0.03928770497441292,146.0,,
360,5.0,0.06738859415054321,127.5,,
361,10.0,0.039917562156915665,189.0,,
362,2.25,0.0815875381231308,379.0,,
363,10.0,0.015088815242052078,161.0,,
364,6.0,0.1440599113702774,263.0,,
365,10.0,0.06488838791847229,214.5,,
366,10.0,0.07033680379390717,304.5,,
367,10.0,0.1112520694732666,205.0,,
368,10.0,0.10647127032279968,176.5,,
369,1.0,0.0929669439792633,447.5,,
370,0.0,0.027733635157346725,127.0,,
371,4.75,0.12136027961969376,488.5,,
372,4.5,0.019912036135792732,127.5,,
373,1.0,0.05065315216779709,338.5,,
374,3.0,0.02442237362265587,122.5,,
375,4.5,0.08450255542993546,245.0,,
376,0.0,0.06489133089780807,183.5,,
377,0.0,0.07995477318763733,106.5,,
378,0.0,0.029096299782395363,102.0,,
379,-1.25,0.05951721593737602,227.0,,
380,-0.5,0.06188959255814552,387.5,,
381,0.0,0.01644550822675228,150.5,,
382,-1.25,0.04986635968089104,460.5,,
383,1.25,0.023385919630527496,477.5,,
384,-0.5,0.023458272218704224,631.5,2.642829754601227,302.4355828220859
385,10.0,0.034257374703884125,260.0,,
386,5.25,0.03868239000439644,216.0,,
387,2.0,0.008383742533624172,198.0,,
388,-0.25,0.016208339482545853,163.5,,
389,2.5,0.02878686785697937,569.5,,
390,-1.5,0.016569072380661964,190.0,,
391,0.5,0.02036372758448124,153.5,,
392,5.0,0.04040304943919182,448.0,,
393,0.75,0.039688896387815475,521.5,,
394,-0.5,0.014827205799520016,768.0,,
395,-1.5,0.0193116907030344,768.0,,
396,0.0,0.011764979921281338,183.5,,
397,10.0,0.08735977858304977,197.5,,
398,0.5,0.08887205272912979,188.0,,
399,-0.5,0.042379606515169144,170.0,,
400,1.0,0.02791433408856392,211.5,,
401,0.0,0.05857670679688454,221.0,,
402,-0.75,0.019087053835392,109.0,,
403,0.75,0.04164388030767441,116.5,,
404,1.5,0.18366603553295135,171.5,,
405,9.0,0.028393154963850975,147.5,,
406,6.25,0.19035185873508453,158.0,,
407,5.0,0.033293791115283966,239.0,,
408,3.5,0.0003767332818824798,340.5,,
409,2.625,0.05702328309416771,490.5,,
410,0.0,0.031032761558890343,211.5,,
411,-1.5,0.016240766271948814,111.5,,
412,2.0,0.03388058766722679,481.0,,
413,-1.5,0.021073494106531143,220.5,,
414,-0.25,0.006109531968832016,412.5,,
415,-1.0,0.010661091655492783,241.0,,
416,10.0,0.03037191368639469,247.5,,
417,6.25,0.020253337919712067,240.5,,
418,9.0,0.0592728927731514,161.5,,
419,4.0,0.061628397554159164,168.0,,
420,6.25,0.039844002574682236,229.5,,
421,0.0,0.06420468538999557,253.0,,
422,-1.5,0.033625345677137375,768.0,,
423,1.0,0.01992102898657322,425.0,,
424,2.0,0.06637130677700043,537.5,,
425,10.0,0.013689080253243446,134.0,,
426,2.25,0.06053371727466583,558.5,,
427,2.0,0.01378290168941021,498.0,,
428,1.0,0.028364788740873337,499.0,,
429,-1.5,0.024423563852906227,265.5,,
430,10.0,0.00836121290922165,264.5,,
431,10.0,0.042054664343595505,128.0,,
432,9.0,0.2022041529417038,90.5,,
433,4.5,0.24944040179252625,334.5,,
434,10.0,0.036577221006155014,184.0,,
435,7.25,0.14273978769779205,192.5,,
436,3.5,0.09927314519882202,252.5,,
437,7.25,0.07291553169488907,357.0,,
438,-1.5,0.04530378431081772,348.0,,
439,0.5,0.023891031742095947,190.0,,
440,10.0,0.08055524528026581,123.0,,
441,4.5,0.15991440415382385,172.5,,
442,6.0,0.05755837261676788,222.0,,
443,4.5,0.05682188645005226,199.5,,
444,2.0,0.06993793696165085,357.5,,
445,10.0,0.04738202691078186,152.5,,
446,10.0,0.08875620365142822,162.0,,
447,10.0,0.09531520307064056,204.0,,
448,3.0,0.057971563190221786,149.5,3.49444018404908,251.97852760736197
449,10.0,0.05221070721745491,250.0,,
450,6.5,0.054385557770729065,115.5,,
451,10.0,0.033146027475595474,158.0,,
452,6.0,0.11382292956113815,317.5,,
453,3.5,0.039869558066129684,297.5,,
454,0.5,0.051945943385362625,200.5,,
455,0.0,0.03051961027085781,158.5,,
456,3.0,0.045950304716825485,135.5,,
457,-2.5,0.1262563169002533,718.0,,
458,0.0,0.014461193233728409,127.5,,
459,1.0,0.06520295143127441,203.5,,
460,0.5,0.056116923689842224,93.5,,
461,-2.0,0.023403607308864594,682.5,,
462,1.0,0.014109333045780659,162.0,,
463,2.75,0.042899180203676224,141.5,,
464,-2.0,0.06830060482025146,573.0,,
465,-1.5,0.01701943762600422,365.5,,
466,-1.0,0.01804950088262558,267.5,,
467,10.0,0.05391840636730194,332.5,,
468,-1.0,0.028716832399368286,323.5,,
469,-1.5,0.027187056839466095,137.0,,
470,-2.0,0.07659438252449036,397.0,,
471,-0.75,0.06368940323591232,329.5,,
472,-2.0,0.06939185410737991,497.5,,
473,0.0,0.03908706456422806,105.5,,
474,-1.0,0.12739330530166626,183.0,,
475,-2.5,0.03254645690321922,280.0,,
476,0.5,0.05016985535621643,217.5,,
477,-1.0,0.05363840237259865,172.5,,
478,1.0,0.00639553926885128,106.0,,
479,-2.5,0.08265486359596252,683.5,,
480,1.0,0.027959439903497696,228.5,,
481,4.5,0.07461288571357727,162.0,,
482,-1.0,0.10222136229276657,155.0,,
483,5.0,0.07837268710136414,243.5,,
484,0.5,0.02194226160645485,159.0,,
485,1.5,0.011332224123179913,117.5,,
486,0.5,0.18665021657943726,477.5,,
487,-2.5,0.03636545315384865,754.5,,
488,-1.5,0.02701571211218834,511.0,,
489,7.25,0.019482726231217384,176.5,,
490,10.0,0.10501956194639206,130.0,,
491,3.0,0.19637863337993622,109.5,,
492,7.25,0.25371184945106506,211.5,,
493,7.25,0.05771864578127861,243.0,,
494,7.875,0.11653546243906021,128.0,,
495,-0.75,0.12385330349206924,472.5,,
496,-0.5,0.03620772808790207,362.0,,
497,-1.5,0.051019564270973206,563.5,,
498,4.5,0.029003337025642395,271.5,,
499,2.0,0.08876121044158936,596.0,,
500,5.5,0.044457677751779556,176.5,,
501,-1.0,0.1370612233877182,31.5,,
502,5.75,0.1451917141675949,376.0,,
503,7.25,0.03142818808555603,244.5,,
504,4.5,0.10028547048568726,211.5,,
505,10.0,0.1121499240398407,256.0,,
506,4.5,0.13680362701416016,215.5,,
507,6.25,0.1573818176984787,198.5,,
508,-2.0,0.13904914259910583,281.5,,
509,6.25,0.03753190487623215,185.0,,
510,-0.5,0.1569618433713913,155.5,,
511,-0.75,0.1212933138012886,482.0,,
512,-0.5,0.03943070024251938,46.5,3.5657592024539877,252.61349693251535
513,10.0,0.28227052092552185,164.5,,
514,0.5,0.14277486503124237,110.0,,
515,5.5,0.19235295057296753,294.0,,
516,-1.0,0.11160190403461456,110.5,,
517,3.75,0.07546979188919067,482.0,,
518,10.0,0.018839098513126373,256.0,,
519,3.5,0.07970596849918365,180.5,,
520,10.0,0.04663543403148651,357.0,,
521,1.5,0.03671935573220253,147.5,,
522,7.875,0.18585559725761414,181.0,,
523,-0.5,0.1995629072189331,146.5,,
524,4.5,0.0316743440926075,107.0,,
525,4.5,0.14070811867713928,128.5,,
526,9.0,0.1739872395992279,322.5,,
527,5.75,0.07432068884372711,109.0,,
528,-0.5,0.18850278854370117,68.5,,
529,-1.5,0.1324187070131302,444.5,,
530,1.5,0.03462516516447067,275.0,,
531,5.5,0.09694866836071014,292.0,,
532,0.5,0.0630645677447319,386.5,,
533,-1.5,0.043665915727615356,538.5,,
534,9.0,0.026186514645814896,218.5,,
535,-2.5,0.05775097757577896,768.0,,
536,2.0,0.03662436455488205,95.0,,
537,-1.0,0.04671221598982811,768.0,,
538,10.0,0.032964106649160385,247.5,,
539,5.25,0.0418417751789093,150.5,,
540,7.5,0.1401696503162384,428.0,,
541,5.25,0.049856334924697876,183.0,,
542,9.0,0.09096328914165497,187.5,,
543,3.5,0.08409437537193298,183.0,,
544,9.0,0.06303336471319199,213.5,,
545,3.5,0.07077739387750626,152.5,,
546,9.0,0.08801806718111038,255.0,,
547,4.0,0.036813054233789444,188.5,,
548,6.25,0.06786222755908966,395.0,,
549,4.75,0.07143931090831757,284.0,,
550,9.0,0.15157173573970795,181.0,,
551,9.0,0.11853287369012833,126.0,,
552,10.0,0.12755407392978668,175.5,,
553,3.5,0.18398703634738922,253.5,,
554,2.625,0.06092504411935806,297.5,,
555,4.125,0.06303518265485764,239.0,,
556,1.0,0.16129885613918304,71.0,,
557,3.5,0.06704553961753845,390.5,,
558,9.0,0.0665721595287323,174.0,,
559,5.0,0.12230798602104187,438.5,,
560,6.25,0.07456433027982712,316.5,,
561,4.0,0.09947797656059265,141.0,,
562,6.25,0.12927661836147308,344.0,,
563,9.0,0.08628298342227936,250.5,,
564,3.5,0.07696887850761414,146.0,,
565,3.5,0.3146270215511322,318.5,,
566,2.75,0.06987081468105316,213.0,,
567,3.5,0.10925786197185516,248.0,,
568,6.25,0.11547502130270004,178.0,,
569,5.5,0.2143775224685669,209.0,,
570,6.25,0.35751742124557495,278.0,,
571,5.0,0.06471017003059387,229.0,,
572,3.5,0.32255658507347107,133.5,,
573,2.0,0.21914370357990265,93.5,,
574,6.25,0.2015094757080078,221.5,,
575,9.0,0.1988237202167511,149.0,,
576,2.5,0.5005962252616882,318.5,4.690184049079755,247.36426380368098
577,-1.5,0.1476871371269226,768.0,,
578,9.0,0.050672613084316254,212.5,,
579,9.0,0.2067333608865738,345.5,,
580,7.0,0.12283416092395782,372.0,,
581,2.0,0.10625915974378586,101.5,,
582,3.5,0.36118707060813904,166.5,,
583,-1.5,0.28133028745651245,768.0,,
584,5.5,0.06468313187360764,192.0,,
585,4.0,0.27361851930618286,111.5,,
586,3.5,0.3093067407608032,117.0,,
587,3.75,0.2810181975364685,116.5,,
588,3.5,0.32465076446533203,156.0,,
589,3.5,0.393777459859848,217.0,,
590,3.75,0.22750823199748993,593.0,,
591,4.125,0.0676480084657669,176.0,,
592,5.0,0.13371945917606354,198.0,,
593,9.0,0.1921558380126953,264.5,,
594,3.75,0.11635392159223557,142.5,,
595,-1.5,0.27750277519226074,768.0,,
596,4.0,0.0858694538474083,86.5,,
597,9.0,0.47718557715415955,159.5,,
598,4.75,0.3112811744213104,124.5,,
599,2.0,0.23065505921840668,167.5,,
600,3.5,0.23406663537025452,158.0,,
601,9.0,0.32891812920570374,190.5,,
602,0.5,0.1714458167552948,83.0,,
603,2.0,0.383023738861084,256.5,,
604,3.5,0.16966645419597626,176.5,,
605,4.75,0.14325352013111115,184.5,,
606,4.75,0.14651651680469513,180.0,,
607,-1.5,0.1564597189426422,768.0,,
608,-0.5,0.04614143818616867,485.0,,
609,0.5,0.09912781417369843,107.0,,
610,1.25,0.27616748213768005,161.5,,
611,6.25,0.23682676255702972,314.0,,
612,0.5,0.1511927843093872,139.0,,
613,4.75,0.31494173407554626,226.0,,
614,6.25,0.1817156970500946,164.5,,
615,1.25,0.22168639302253723,136.5,,
616,2.75,0.26976048946380615,172.0,,
617,1.25,0.20758920907974243,159.5,,
618,6.25,0.3472256660461426,246.5,,
619,0.5,0.3015812039375305,222.0,,
620,1.25,0.30262526869773865,227.0,,
621,3.5,0.2611967623233795,337.0,,
622,2.0,0.10958219319581985,490.5,,
623,4.125,0.12457835674285889,352.5,,
624,2.75,0.15085026621818542,289.5,,
625,0.5,0.24452851712703705,199.0,,
626,1.0,0.16297152638435364,494.5,,
627,0.5,0.11914872378110886,449.0,,
628,0.25,0.17115406692028046,479.0,,
629,4.75,0.10336858779191971,479.5,,
630,2.0,0.1254110485315323,183.0,,
631,0.5,0.2908179759979248,183.5,,
632,0.5,0.46796688437461853,203.0,,
633,1.25,0.25504931807518005,411.0,,
634,0.5,0.14235897362232208,235.5,,
635,0.5,0.2544028162956238,138.0,,
636,0.5,0.2783639430999756,164.5,,
637,2.0,0.2936110496520996,322.0,,
638,-2.5,0.1256335824728012,768.0,,
639,0.5,0.04113803431391716,173.0,,
