step,actor/train/kl
114,-0.0011144407326355577
115,0.000815904582850635
116,-0.0007733781239949167
117,0.0068381126038730145
118,0.00961937103420496
119,0.002111394191160798
120,0.0027021304704248905
121,0.003709171898663044
122,0.004192942287772894
123,-0.0007036589086055756
124,0.001966614043340087
125,0.01019747368991375
126,-0.0024856652598828077
127,-0.0013228879543021321
128,-0.0025811498053371906
129,-0.0034200309310108423
130,-0.0019148837309330702
131,0.0009311967296525836
132,0.005185197107493877
133,0.006593197584152222
134,0.009776600636541843
135,-0.0031548014376312494
136,0.005563873797655106
137,0.009122434072196484
138,0.0006764411809854209
139,0.006721203215420246
140,0.004778377711772919
141,0.021354852244257927
142,0.0011113015934824944
143,0.005387426353991032
144,0.006537734530866146
145,-0.0006830221391282976
146,0.010091875679790974
147,0.018291031941771507
148,0.0044911704026162624
149,0.009552763774991035
150,0.012215869501233101
151,0.037811193615198135
152,0.017178481444716454
153,0.08262326568365097
154,0.01383958663791418
155,0.01895418018102646
156,0.020288024097681046
157,0.07267235964536667
158,0.03964664041996002
159,0.02861502766609192
160,0.060122065246105194
161,0.008629138581454754
162,0.15782085061073303
163,-0.001678661908954382
164,0.020629823207855225
165,0.018857207149267197
166,0.012238900177180767
167,-0.00396232632920146
168,0.0020983940921723843
169,0.0493575818836689
170,0.07582665234804153
171,0.16301481425762177
172,0.0791657567024231
173,0.08394709974527359
174,0.04442129656672478
175,0.028453096747398376
176,0.014903425239026546
177,0.022206639871001244
178,0.01817748136818409
179,0.08582578599452972
180,0.06337538361549377
181,0.019091777503490448
182,0.0830603688955307
183,0.09345242381095886
184,0.05817573890089989
185,0.013705478049814701
186,0.0612109899520874
187,0.04222499951720238
188,0.017272792756557465
189,0.04795799404382706
190,0.0176724661141634
191,0.10462655872106552
192,0.03377719223499298
193,-0.0011502173729240894
194,0.07410166412591934
195,0.017888143658638
196,0.06630759686231613
197,0.012447318993508816
198,0.021562380716204643
199,0.03154420480132103
200,0.15164843201637268
201,0.021076761186122894
202,0.010188283398747444
203,0.054610978811979294
204,0.017020201310515404
205,0.09196280688047409
206,0.0014841104857623577
207,0.0058726053684949875
208,-5.197382051846944e-05
209,0.0054613035172224045
210,0.010292342863976955
211,0.10815055668354034
212,0.04442984610795975
213,0.0242949016392231
214,0.005845796782523394
215,0.002026127651333809
216,0.010221846401691437
217,0.057822782546281815
218,0.011571615003049374
219,0.0627523884177208
220,0.088296078145504
221,0.012209994718432426
222,0.02426622435450554
223,0.09855644404888153
224,0.004918497055768967
225,0.07775295525789261
226,0.031591303646564484
227,0.0636073425412178
228,0.06137289106845856
229,0.04377572983503342
230,0.02634001150727272
231,0.0764080211520195
232,0.047970566898584366
233,0.08130356669425964
234,0.010906592011451721
235,0.13331401348114014
236,0.03138174116611481
237,0.032368216663599014
238,0.08161640912294388
239,0.034133587032556534
240,0.06748148053884506
241,0.03944198414683342
242,0.10640982538461685
243,0.04822886362671852
244,0.05582159757614136
245,0.13334979116916656
246,0.08429713547229767
247,0.05970001220703125
248,0.017161373049020767
249,0.045003682374954224
250,0.05837573483586311
251,0.059468645602464676
252,0.024556409567594528
253,0.02676737867295742
254,0.08289067447185516
255,0.036058809608221054
256,0.11099424958229065
257,0.0404273085296154
258,0.08524900674819946
259,0.014854698441922665
260,0.0020390141289681196
261,0.0663410872220993
262,0.03671560436487198
263,0.014224830083549023
264,0.08174734562635422
265,0.014432074502110481
266,0.028024569153785706
267,0.20056429505348206
268,0.030582111328840256
269,0.07408636808395386
270,0.042231760919094086
271,0.129669189453125
272,0.09404952824115753
273,0.10847367346286774
274,0.09908852726221085
275,0.12557704746723175
276,0.014716074801981449
277,0.10240904241800308
278,0.06300552189350128
279,0.21261216700077057
280,0.12182275950908661
281,0.08446227014064789
282,0.09476461261510849
283,0.06844842433929443
284,0.156682550907135
285,0.11164547502994537
286,0.10324794054031372
287,0.0770116075873375
288,0.04306318983435631
289,0.04448331519961357
290,0.08958085626363754
291,0.07703940570354462
292,0.1002831757068634
293,0.157597616314888
294,0.08738566935062408
295,0.048486415296792984
296,0.05540919676423073
297,0.10189926624298096
298,0.023269636556506157
299,0.028195736929774284
300,0.09698369354009628
301,0.08656827360391617
302,0.06763241440057755
303,0.0633869394659996
304,0.03707822784781456
305,0.08808215707540512
306,0.040249742567539215
307,0.12983256578445435
308,0.07230237871408463
309,0.03907674551010132
310,0.04082648828625679
311,0.058201421052217484
312,0.10434659570455551
313,0.05497293919324875
314,0.028835033997893333
315,0.04685886576771736
316,0.04764510691165924
317,0.06065669283270836
318,0.16278114914894104
319,0.15272018313407898
320,0.035310305655002594
321,0.04145025461912155
322,0.07653924822807312
323,0.07333902269601822
324,0.16957959532737732
325,0.030705388635396957
326,0.08763474225997925
327,0.07477181404829025
328,0.02663392759859562
329,0.12746797502040863
330,0.15413299202919006
331,0.10140926390886307
332,0.12817125022411346
333,0.216923326253891
334,0.0806339904665947
335,0.0676431804895401
336,0.16709807515144348
337,0.07684536278247833
338,0.0988464429974556
339,0.021442841738462448
340,0.03472941741347313
341,0.11560949683189392
342,0.0583096481859684
343,0.04854099079966545
344,0.1523493230342865
345,0.06221133470535278
346,0.18333305418491364
347,0.15118858218193054
348,0.09110525250434875
349,0.09384776651859283
350,0.04952038824558258
351,0.04763857275247574
352,0.09125956892967224
353,0.03162007033824921
354,0.03949499875307083
355,0.06005575507879257
356,0.08258594572544098
357,0.11907938122749329
358,0.08603876829147339
359,0.04229094088077545
360,0.1176699623465538
361,0.08163896948099136
362,0.055711451917886734
363,0.022018300369381905
364,0.22130073606967926
365,0.08040153980255127
366,0.08160635828971863
367,0.13891886174678802
368,0.09445745497941971
369,0.17611970007419586
370,0.056260861456394196
371,0.15241357684135437
372,0.20597055554389954
373,0.09082970768213272
374,0.20631876587867737
375,0.15932013094425201
376,0.09206344932317734
377,0.12648609280586243
378,0.1753482222557068
379,0.2598069906234741
380,0.1412993222475052
381,0.11506811529397964
382,0.07339367270469666
383,0.13808229565620422
384,0.15673013031482697
385,0.15064790844917297
386,0.10895878821611404
387,0.11254581063985825
388,0.10837811231613159
389,0.06712258607149124
390,0.05822562426328659
391,0.16348372399806976
392,0.11977384984493256
393,0.16673025488853455
394,0.0340929739177227
395,0.1647959202528
396,0.05392931029200554
397,0.06481862813234329
398,0.21062250435352325
399,0.23506297171115875
400,0.1135290265083313
401,0.06957273930311203
402,0.044204194098711014
403,0.13577379286289215
404,0.34811583161354065
405,0.12892954051494598
406,0.21566839516162872
407,0.15516693890094757
408,0.06361880898475647
409,0.20849478244781494
410,0.14279904961585999
411,0.18722502887248993
412,0.15928630530834198
413,0.13366861641407013
414,0.21470196545124054
415,0.1301891952753067
416,0.08037373423576355
417,0.09520361572504044
418,0.0687389224767685
419,0.23234696686267853
420,0.20917917788028717
421,0.17731264233589172
422,0.22934430837631226
423,0.11746323853731155
424,0.12888576090335846
425,0.07719045877456665
426,0.2574027180671692
427,0.057899195700883865
428,0.05421517789363861
429,0.1403864324092865
430,0.13529746234416962
431,0.12516145408153534
432,0.213556170463562
433,0.3006264269351959
434,0.09539514780044556
435,0.13066472113132477
436,0.10260604321956635
437,0.20158694684505463
438,0.16649222373962402
439,0.13229036331176758
440,0.06299057602882385
441,0.264244943857193
442,0.17000778019428253
443,0.21145208179950714
444,0.12024439126253128
445,0.2273557037115097
446,0.2422182857990265
447,0.17362943291664124
448,0.29333388805389404
449,0.15670254826545715
450,0.17398414015769958
451,0.0760825052857399
452,0.28716370463371277
453,0.1523609608411789
454,0.21248221397399902
455,0.1518968790769577
456,0.21168886125087738
457,0.14168111979961395
458,0.12345399707555771
459,0.11451199650764465
460,0.2571861445903778
461,0.3237980008125305
462,0.13327668607234955
463,0.29754483699798584
464,0.3196870982646942
465,0.25096502900123596
466,0.18876463174819946
467,0.18439050018787384
468,0.11202728748321533
469,0.10607138276100159
470,0.10563153028488159
471,0.153020441532135
472,0.10605406761169434
473,0.1518387496471405
474,0.3611277937889099
475,0.23818743228912354
476,0.266120970249176
477,0.19340725243091583
478,0.24788081645965576
479,0.13910359144210815
480,0.17246082425117493
481,0.1530071347951889
482,0.3519466817378998
483,0.10517870634794235
484,0.3154560327529907
485,0.21132071316242218
486,0.21411266922950745
487,0.18143177032470703
488,0.25054919719696045
489,0.1253669559955597
490,0.18612249195575714
491,0.32532745599746704
492,0.37624993920326233
493,0.22015336155891418
494,0.29533907771110535
495,0.12238121032714844
496,0.1612313985824585
497,0.08676327764987946
498,0.25145864486694336
499,0.2526269257068634
500,0.15030387043952942
501,0.25368812680244446
502,0.18213246762752533
503,0.03707078471779823
504,0.2639048993587494
505,0.18767493963241577
506,0.19193559885025024
507,0.11881861835718155
508,0.2235826551914215
509,0.11115941405296326
510,0.28421488404273987
511,0.21426475048065186
512,0.0885293185710907
513,0.3076293468475342
514,0.4952852427959442
515,0.4071415960788727
516,0.24284332990646362
517,0.32214340567588806
518,0.2902281582355499
519,0.2936365008354187
520,0.28335604071617126
521,0.16083042323589325
522,0.2044086903333664
523,0.19002528488636017
524,0.2624722719192505
525,0.49506112933158875
526,0.2713600993156433
527,0.1056833565235138
528,0.43929174542427063
529,0.3450537323951721
530,0.1356978863477707
531,0.2396693378686905
532,0.10680606216192245
533,0.12346319854259491
534,0.1909104585647583
535,0.3720085024833679
536,0.17737101018428802
537,0.24752449989318848
538,0.15431757271289825
539,0.12566842138767242
540,0.2021816223859787
541,0.21325618028640747
542,0.23978734016418457
543,0.17509031295776367
544,0.12751737236976624
545,0.27959468960762024
546,0.2912929654121399
547,0.38609594106674194
548,0.23492424190044403
549,0.3097347915172577
550,0.28318077325820923
551,0.303879052400589
552,0.4343597888946533
553,0.29492318630218506
554,0.21740050613880157
555,0.10974761843681335
556,0.1621062159538269
557,0.38428837060928345
558,0.178003191947937
559,0.22848720848560333
560,0.1570279598236084
561,0.16826435923576355
562,0.3193775415420532
563,0.15681825578212738
564,0.37683117389678955
565,0.17210644483566284
566,0.24225087463855743
567,0.25329717993736267
568,0.30540308356285095
569,0.27679017186164856
570,0.2861998677253723
571,0.25834524631500244
572,0.38035863637924194
573,0.39979395270347595
574,0.3741210997104645
575,0.507024884223938
576,0.6314948201179504
577,0.16597245633602142
578,0.23828907310962677
579,0.17145442962646484
580,0.3305576741695404
581,0.1627589464187622
582,0.23485946655273438
583,0.22652561962604523
584,0.1190989539027214
585,0.3619183301925659
586,0.13316510617733002
587,0.27646657824516296
588,0.46629559993743896
589,0.18264129757881165
590,0.30284425616264343
591,0.19777555763721466
592,0.25898927450180054
593,0.4018714427947998
594,0.18785810470581055
595,0.28233879804611206
596,0.23885215818881989
597,0.3311431407928467
598,0.22874805331230164
599,0.2684014141559601
600,0.46621522307395935
601,0.32800769805908203
602,0.44579681754112244
603,0.4291439652442932
604,0.43873131275177
605,0.3559585511684418
606,0.396192729473114
607,0.31599855422973633
608,0.13330964744091034
609,0.2507890462875366
610,0.6123474836349487
611,0.2634604275226593
612,0.2187943160533905
613,0.34293726086616516
614,0.26484978199005127
615,0.4273405075073242
616,0.5060470104217529
617,0.5501508712768555
618,0.29486238956451416
619,0.46544501185417175
620,0.4516431391239166
621,0.28109583258628845
622,0.4784863293170929
623,0.42029404640197754
624,0.4059286415576935
625,0.4713559150695801
626,0.36617419123649597
627,0.4019980728626251
628,0.30291759967803955
629,0.346675843000412
630,0.27806004881858826
631,0.5615676045417786
632,0.4706049859523773
633,0.39235663414001465
634,0.38282740116119385
635,0.45407402515411377
636,0.334660142660141
637,0.4172131419181824
638,0.4435058832168579
639,0.23305171728134155
640,0.378537118434906
641,0.45421215891838074
642,0.4877479374408722
643,0.3311317265033722
644,0.5324289202690125
645,0.2556338310241699
646,0.5353012084960938
647,0.698124349117279
648,0.31587716937065125
649,0.285966157913208
650,0.49897831678390503
651,0.4475920796394348
652,0.36242711544036865
653,0.6157249808311462
654,0.5463030338287354
655,0.8842239379882812
656,0.37034517526626587
657,0.4545682370662689
658,0.2637282609939575
659,0.3904438614845276
660,0.4625701308250427
661,0.40796664357185364
662,0.6212810277938843
663,0.3417099714279175
664,0.416785329580307
665,0.5246052145957947
666,0.6197459697723389
667,0.4554280936717987
668,0.42418479919433594
669,0.46588456630706787
670,0.6408289670944214
671,0.4917057156562805
672,0.2932213246822357
673,0.37868207693099976
674,0.40643957257270813
675,1.001733660697937
676,0.2716064155101776
677,0.5819800496101379
678,0.5139353275299072
679,0.4080350995063782
680,0.7144343256950378
681,0.5284602046012878
682,0.45399340987205505
683,0.31843942403793335
684,0.4622019827365875
685,0.5569796562194824
686,0.491488516330719
687,0.5648363828659058
688,0.5299797654151917
689,0.40965011715888977
690,0.5359683632850647
691,0.6703136563301086
692,0.43104177713394165
693,0.7165685892105103
694,0.3822803199291229
695,0.6503634452819824
696,0.5410094857215881
697,0.40072348713874817
698,0.41595304012298584
699,0.5362637639045715
700,0.5098474621772766
701,0.5474545359611511
702,0.859778106212616
703,0.4624662399291992
704,0.33303844928741455
705,0.5815171599388123
706,0.40571534633636475
707,0.46879488229751587
708,0.374044269323349
709,0.33948278427124023
710,0.40741509199142456
711,0.512245237827301
712,0.5427176356315613
713,0.6226743459701538
714,0.505271315574646
715,0.6796754598617554
716,0.6730280518531799
717,0.4838819205760956
718,0.5850520133972168
719,0.548279881477356
720,0.5630616545677185
721,0.37493324279785156
722,0.6750664710998535
723,0.36450713872909546
724,0.4438679814338684
725,0.5425505042076111
726,0.4962805509567261
727,0.5454016327857971
728,0.4302089214324951
729,0.5865755081176758
730,0.32818588614463806
731,0.35436272621154785
732,0.5511044263839722
733,0.5060886144638062
734,0.4012373089790344
735,0.6433313488960266
736,0.4344088137149811
737,0.7605024576187134
738,0.6845966577529907
739,0.4646080732345581
740,0.5287647843360901
741,0.5520446300506592
742,0.4774596691131592
743,0.31438735127449036
744,0.4007801115512848
745,0.8852190971374512
746,0.8829895853996277
747,0.6205279231071472
748,0.5781897902488708
749,0.3670485019683838
750,0.46150636672973633
751,0.2887658178806305
752,0.3867763876914978
753,0.8781043291091919
754,0.4063877761363983
755,0.3375559449195862
756,0.2964273691177368
757,0.5471526384353638
758,0.4317551553249359
759,0.4131142199039459
760,0.39819562435150146
761,0.546072244644165
762,0.45535433292388916
763,0.6767802834510803
764,0.4925498962402344
765,0.5145838856697083
766,0.40877416729927063
767,0.37641409039497375
768,0.42034879326820374
769,0.5116145610809326
770,0.8085331320762634
771,0.5381328463554382
772,0.43152865767478943
773,0.3412143588066101
774,0.48505473136901855
775,0.5283520817756653
776,0.27013304829597473
777,0.28043147921562195
778,0.4962078630924225
779,0.5311305522918701
780,0.45219922065734863
781,0.325113981962204
782,0.2848527431488037
783,0.6786499619483948
784,0.31992506980895996
785,0.5293646454811096
786,0.3828229606151581
787,0.4009856581687927
788,0.5021661520004272
789,0.38070008158683777
790,0.5377176403999329
791,0.5025308132171631
792,0.6104171872138977
793,0.339115709066391
794,0.3564191162586212
795,0.6063178777694702
796,0.2941359579563141
797,0.4706362187862396
798,0.39168915152549744
799,0.3687635064125061
800,0.5296064615249634
801,0.3644011914730072
802,0.338039368391037
803,0.35979628562927246
804,0.5128548741340637
805,0.3257915675640106
806,0.2807116210460663
807,0.4089924097061157
808,0.5209576487541199
809,0.321038156747818
810,0.6045292019844055
811,0.41492876410484314
812,0.37414219975471497
813,0.7095382809638977
814,0.5102726221084595
815,0.5055705308914185
816,0.4989631175994873
817,0.7282025218009949
818,0.3665144443511963
819,0.2357618510723114
820,0.3169884979724884
821,0.5442965626716614
822,0.49536848068237305
823,0.4349604845046997
824,0.5313003063201904
825,0.5114939212799072
826,0.33118361234664917
827,0.5952548980712891
828,0.49942746758461
829,0.6451191306114197
830,0.30388325452804565
831,0.46820560097694397
832,0.3233731985092163
833,0.31623557209968567
834,0.616176962852478
835,0.3917190730571747
836,0.46490931510925293
837,0.4445628821849823
838,0.44329920411109924
839,0.5513666868209839
840,0.3054921329021454
841,0.6104766130447388
842,0.23160752654075623
843,0.589905858039856
844,0.3863987624645233
845,0.6306443810462952
846,0.3453591465950012
847,0.5789476037025452
848,0.5079287886619568
849,0.5157343149185181
850,0.34270867705345154
851,0.42602431774139404
852,0.5071797370910645
853,0.3276323676109314
854,0.4752875864505768
855,0.5858191251754761
856,0.3878670036792755
857,0.5165975093841553
858,0.5147526860237122
859,0.25620704889297485
860,0.3440024256706238
861,0.39312466979026794
862,0.4044170677661896
863,0.5598464608192444
864,0.45271071791648865
865,0.6544259786605835
866,0.3464014530181885
867,0.4469819664955139
868,0.35376402735710144
869,0.3181208074092865
870,0.43407171964645386
871,0.44778013229370117
872,0.31974825263023376
873,0.5429620742797852
874,0.4702458679676056
875,0.5285087823867798
876,0.7567082047462463
877,0.4718383550643921
878,0.33671835064888
879,0.31819838285446167
880,0.6337608098983765
881,0.28546658158302307
882,0.4775869846343994
883,0.41331687569618225
884,0.3430134952068329
885,0.4910311996936798
886,0.3584767282009125
887,0.4350240230560303
888,0.4948926568031311
889,0.4246252179145813
890,0.3789157569408417
891,0.46649661660194397
892,0.49623504281044006
893,0.43888992071151733
894,0.3939987123012543
895,0.347286194562912
896,0.36427950859069824
897,0.3654848635196686
898,0.3296368420124054
899,0.3998052179813385
900,0.42161181569099426
901,0.4118698537349701
902,0.3537937104701996
903,0.3249441385269165
904,0.3480525016784668
905,0.38843056559562683
906,0.5586005449295044
907,0.2738528251647949
908,0.32312580943107605
909,0.5272040367126465
910,0.38116756081581116
911,0.6421088576316833
912,0.46487000584602356
913,0.5696166753768921
914,0.5087348222732544
915,0.45541614294052124
916,0.2647327482700348
917,0.5063241124153137
918,0.28499850630760193
919,0.4916245937347412
920,0.3119431436061859
921,0.3095307946205139
922,0.5254230499267578
923,0.5559602379798889
924,0.7301570177078247
925,0.6474535465240479
926,0.5430578589439392
927,0.7297036647796631
928,0.5460460782051086
929,0.5916489362716675
930,0.6550437211990356
931,0.3161669075489044
932,0.2161184847354889
933,0.35782986879348755
934,0.43728020787239075
935,0.3399777412414551
936,0.40338999032974243
937,0.3899460434913635
938,0.3901818096637726
939,0.6505401730537415
940,0.5133063793182373
941,0.2927739918231964
942,0.40538114309310913
943,0.4954535961151123
944,0.6723108291625977
945,0.26903098821640015
946,0.23892992734909058
947,0.27116042375564575
948,0.2557833194732666
949,0.28218674659729004
950,0.31840023398399353
951,0.2747475802898407
952,0.2874888479709625
953,0.3350766897201538
954,0.40534380078315735
955,0.23606503009796143
956,0.27746737003326416
957,0.4344974458217621
958,0.3570588231086731
959,0.3822177052497864
960,0.4582885205745697
961,0.27346643805503845
962,0.5477443337440491
963,0.4662620723247528
964,0.48718199133872986
965,0.44800567626953125
966,0.3353506922721863
967,0.31135520339012146
968,0.43900248408317566
969,0.341418594121933
970,0.3043660819530487
971,0.46340614557266235
972,0.36128249764442444
973,0.27162662148475647
974,0.41112661361694336
975,0.37366265058517456
976,0.3902184069156647
977,0.6245265007019043
978,0.38727471232414246
979,0.5414873957633972
980,0.24691420793533325
981,0.33497998118400574
982,0.3665771186351776
983,0.32511624693870544
984,0.4836680293083191
985,0.1893325001001358
986,0.7494664192199707
987,0.38601258397102356
988,0.32904109358787537
989,0.23152118921279907
990,0.42053118348121643
991,0.3647993206977844
992,0.4880981743335724
993,0.4419167637825012
994,0.616607129573822
995,0.5510918498039246
996,0.6838018894195557
997,0.2582213878631592
998,0.25615808367729187
999,0.28184792399406433
1000,0.3038063645362854
1001,0.3168862462043762
1002,0.2901676297187805
1003,0.5578834414482117
1004,0.39100009202957153
1005,0.46298420429229736
1006,0.3074914216995239
1007,0.47735801339149475
1008,0.3719218969345093
1009,0.34716933965682983
1010,0.2592846751213074
1011,0.45486077666282654
1012,0.46076005697250366
1013,0.4665362536907196
1014,0.5436622500419617
1015,0.40643197298049927
1016,0.33841267228126526
1017,0.48832616209983826
1018,0.45192188024520874
1019,0.34997910261154175
1020,0.3558429777622223
1021,0.23577925562858582
1022,0.37032243609428406
1023,0.3422548472881317
1024,0.44709405303001404
1025,0.4257495701313019
1026,0.5214059948921204
1027,0.5047720670700073
1028,0.5530269145965576
1029,0.4776586890220642
1030,0.4224196970462799
1031,0.669520378112793
1032,0.33387449383735657
1033,0.2024487406015396
1034,0.39502257108688354
1035,0.3039020299911499
1036,0.3827626407146454
1037,0.3028767704963684
1038,0.26471975445747375
1039,0.37994393706321716
1040,0.6267175674438477
1041,0.3077121675014496
1042,0.3482738137245178
1043,0.2489432841539383
1044,0.12620587646961212
1045,0.5563270449638367
1046,0.5280555486679077
1047,0.38805800676345825
1048,0.5498889684677124
1049,0.30284377932548523
1050,0.3079143464565277
1051,0.44861626625061035
1052,0.42160823941230774
1053,0.342272013425827
1054,0.7106496095657349
1055,0.4405823051929474
1056,0.47622933983802795
1057,0.3824295401573181
1058,0.23835425078868866
1059,0.4299269914627075
1060,0.647918164730072
1061,0.5240600109100342
1062,0.4511096477508545
1063,0.4359513521194458
1064,0.6605430245399475
1065,0.4369473159313202
1066,0.43578991293907166
1067,0.6847110390663147
1068,0.4821113646030426
1069,0.32200825214385986
1070,0.2749441862106323
1071,0.6486484408378601
1072,0.39403343200683594
1073,0.3683110475540161
1074,0.74949049949646
1075,0.3589579463005066
1076,1.042065143585205
1077,0.3070472478866577
1078,0.5987839698791504
1079,0.4769817888736725
1080,0.48266831040382385
1081,0.5251752734184265
1082,0.8967781066894531
1083,0.34852710366249084
1084,0.4847446382045746
1085,0.36414119601249695
1086,0.3379071354866028
1087,0.5135253667831421
1088,0.41253840923309326
1089,0.3827480375766754
1090,0.3906150460243225
1091,0.5365873575210571
1092,0.4150521457195282
1093,0.5129102468490601
1094,0.6693244576454163
1095,0.4811612367630005
1096,0.3716214895248413
1097,0.7381731867790222
1098,0.48227137327194214
1099,0.5936289429664612
1100,0.47837573289871216
1101,0.5060564279556274
1102,0.47054800391197205
1103,0.43713316321372986
1104,0.4706355929374695
1105,0.41295313835144043
1106,0.25096866488456726
1107,0.6216111183166504
1108,0.20695270597934723
1109,0.528404951095581
1110,0.423443466424942
1111,0.4456666111946106
1112,0.5868575572967529
1113,0.5928241014480591
1114,0.48989376425743103
1115,0.6062237024307251
1116,0.7033612728118896
1117,0.3553141951560974
1118,0.6517243981361389
1119,0.6349053978919983
1120,0.4954112768173218
1121,0.433326780796051
1122,0.5570971965789795
1123,0.5813076496124268
1124,0.6705667972564697
1125,0.5216469168663025
1126,0.2983904182910919
1127,0.5395052433013916
1128,0.6442071795463562
1129,0.5658202171325684
1130,0.45656895637512207
1131,0.7770901322364807
1132,0.6557543277740479
1133,0.7451870441436768
1134,0.7531486749649048
1135,0.7081668376922607
1136,0.793230414390564
1137,0.5984897613525391
1138,0.6863071322441101
1139,0.8721328377723694
1140,0.7113584876060486
1141,0.49318036437034607
1142,0.5937815308570862
1143,0.4992905259132385
1144,0.8727102875709534
1145,0.5771352648735046
1146,0.7833871841430664
1147,0.8927788734436035
1148,0.575024425983429
1149,0.7779653668403625
1150,0.6594562530517578
1151,0.37121543288230896
1152,0.7540963292121887
1153,0.5619255900382996
1154,0.7247247099876404
1155,1.0032652616500854
1156,0.5224084854125977
1157,0.40746626257896423
1158,0.6830411553382874
1159,0.7450040578842163
1160,0.7343257069587708
1161,0.9400502443313599
1162,0.7821112871170044
1163,0.5631867051124573
1164,0.5725981593132019
1165,0.827641487121582
1166,0.546541154384613
1167,0.7908666133880615
1168,0.42396342754364014
1169,0.7386573553085327
1170,0.7685933113098145
1171,0.44190940260887146
1172,0.8480918407440186
1173,0.49424323439598083
1174,0.6011033058166504
1175,1.287774920463562
1176,0.45017102360725403
1177,0.8209536075592041
1178,0.5973458290100098
1179,0.8184676170349121
1180,0.502254843711853
1181,0.6844881176948547
1182,0.97195965051651
1183,0.4338144063949585
1184,0.409883052110672
1185,0.8377164602279663
1186,0.8110731840133667
1187,0.6440524458885193
1188,0.5912965536117554
1189,0.40413564443588257
1190,0.6544488668441772
1191,0.3991928994655609
1192,0.9647504687309265
1193,0.4079081118106842
1194,0.9658914804458618
1195,0.7766014337539673
1196,0.576300859451294
1197,0.9185764789581299
1198,0.5583339929580688
1199,0.33831173181533813
1200,0.7827024459838867
1201,0.9496257901191711
1202,0.6957358121871948
1203,0.8327143788337708
1204,0.5885556936264038
1205,1.4239921569824219
1206,0.9802165031433105
1207,0.629953145980835
1208,0.7218449115753174
1209,0.7961151599884033
1210,0.6936578154563904
1211,0.7355263829231262
1212,0.7973126769065857
1213,0.7524641752243042
1214,0.6065133213996887
1215,0.769964873790741
1216,0.6739875078201294
1217,0.7062138915061951
1218,0.7217718362808228
1219,0.6965213418006897
1220,0.6284332275390625
1221,1.002844214439392
1222,0.6792659759521484
1223,0.9752288460731506
1224,0.8532958626747131
1225,0.592863142490387
1226,0.5568689703941345
1227,0.4823397696018219
1228,0.43662911653518677
1229,0.8397239446640015
1230,0.43833428621292114
1231,0.6021277904510498
1232,0.5646679997444153
1233,0.8976280689239502
1234,0.4802212715148926
1235,1.134832501411438
1236,0.6073987483978271
1237,0.34642279148101807
1238,0.790895938873291
1239,0.6190447807312012
1240,0.5800551772117615
1241,0.5437636971473694
1242,0.7472984194755554
